8606,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-11 08:00,Ⅱ,11,7,7.8,303.4,49.6
8642,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-11 12:00,Ⅱ,11.1,7,7.9,303.1,50.1
8678,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-11 16:00,Ⅱ,11.2,7,7.9,302.9,49.8
8714,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-11 16:00,Ⅱ,11.2,7,7.9,302.9,49.8
8750,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-11 20:00,Ⅱ,11.3,7,7.6,304.1,48.7
8786,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-12 04:00,Ⅱ,10.8,7,7.6,302.3,45.6
8822,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-12 08:00,Ⅱ,11,7,8.4,300.7,52
8858,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-12 12:00,Ⅱ,12.9,7,8.4,298.4,51.2
8894,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-12 12:00,Ⅱ,12.9,7,8.4,298.4,51.2
8930,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-12 20:00,Ⅱ,11.4,7,8.3,308.1,56.3
8966,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-12 20:00,Ⅱ,11.4,7,8.3,308.1,56.3
9002,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-13 04:00,Ⅱ,11.2,7,8.1,315.3,64.9
9038,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-13 08:00,Ⅱ,11,7,8.5,316.5,69.6
9074,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-13 12:00,Ⅱ,12.8,7,8.6,312.1,80.3
9110,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-13 16:00,Ⅱ,12.4,7,8.3,304,80.2
9146,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-13 20:00,Ⅱ,11,7,8.5,302.6,80.6
9182,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-13 20:00,Ⅱ,11,7,8.5,302.6,80.6
9218,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-14 04:00,Ⅱ,10.2,7,8.5,301.9,65.2
9254,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-14 08:00,Ⅱ,10.1,7,8.6,300,67.6
9289,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-14 12:00,Ⅱ,12.6,8,9,299.3,69
9324,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-14 16:00,Ⅱ,13.1,8,10.2,294.5,64.6
9359,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-14 20:00,Ⅲ,10.4,8,9.7,284.1,60.6
9394,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-14 20:00,Ⅱ,10.4,8,9.7,284.1,60.6
9429,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-15 04:00,Ⅱ,9.4,8,8.7,199.2,76.8
9464,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-15 08:00,Ⅱ,9.2,7,8.8,292.6,76.9
9499,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-15 12:00,Ⅱ,12.9,7,8.7,301,74.9
9534,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-15 16:00,Ⅱ,13.2,7,8.9,299.6,96.4
9569,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-15 20:00,Ⅱ,10.2,8,8.6,298,47
9604,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-15 20:00,Ⅱ,10.2,8,8.6,298,47
9639,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-15 20:00,Ⅱ,10.2,8,8.6,298,47
9674,湖北省,富池闸 所在地市:黄石市所属河流:富水,,"",,,,,
9709,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-16 12:00,"",13.3,7,9.2,295,69.4
9744,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-16 16:00,Ⅱ,14,8,9.6,287,47.4
9779,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-16 20:00,Ⅱ,10.5,8,9.3,285,45.5
9814,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-16 20:00,Ⅱ,10.5,8,9.3,285,45.5
9850,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-16 20:00,Ⅱ,10.5,8,9.3,285,45.5
9886,湖北省,富池闸 所在地市:黄石市所属河流:富水,,"",,,,,
9922,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-17 12:00,"",11.1,7,9,297.7,46.8
9958,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-17 12:00,Ⅱ,11.1,7,9,297.7,46.8
9994,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-17 12:00,Ⅱ,11.1,7,9,297.7,46.8
10030,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-17 12:00,Ⅱ,11.1,7,9,297.7,46.8
10066,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-17 12:00,Ⅱ,11.1,7,9,297.7,46.8
10102,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-18 08:00,"",9.2,7,8.6,296.9,70.6
10138,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-18 12:00,"",12.2,7,9.1,298.9,66.7
10174,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-18 16:00,Ⅱ,12.6,7,9.3,296.5,44.6
10210,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-18 20:00,Ⅲ,9.7,7,8.6,296,61.9
10246,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-18 20:00,Ⅱ,9.7,7,8.6,296,61.9
10282,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-19 04:00,Ⅱ,16.1,8,7.4,0.8,58.7
10318,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-19 08:00,Ⅱ,18,7,8.9,0.3,0.2
10354,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-19 12:00,Ⅱ,11.7,7,9.2,300.9,66.3
10390,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-19 12:00,Ⅱ,11.7,7,9.2,300.9,66.3
10426,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-19 12:00,Ⅱ,11.7,7,9.2,300.9,66.3
10462,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-19 12:00,Ⅱ,11.7,7,9.2,300.9,66.3
10498,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-19 12:00,Ⅱ,11.7,7,9.2,300.9,66.3
10534,湖北省,富池闸 所在地市:黄石市所属河流:富水,,"",,,,,
10570,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-20 08:00,"",19.5,7,8.8,0.04,0.2
10606,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-20 08:00,"",19.5,7,8.8,0.04,0.2
10642,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-20 08:00,"",19.5,7,8.8,0.04,0.2
10678,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-20 08:00,Ⅱ,19.5,7,8.8,0.04,0.2
10714,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-20 08:00,Ⅱ,19.5,7,8.8,0.04,0.2
10750,湖北省,富池闸 所在地市:黄石市所属河流:富水,,"",,,,,
10785,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-21 08:00,"",9.2,8,10.2,296.2,41.9
10820,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-21 16:00,"",10.2,8,10.5,292.6,30.8
10855,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-21 20:00,Ⅲ,9.5,8,10.6,295.9,31.5
10890,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-21 20:00,Ⅲ,9.5,8,10.6,295.9,31.5
10925,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-22 04:00,Ⅲ,9.2,8,10.2,296.6,40.4
10960,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-22 08:00,Ⅲ,9,8,10.3,297.1,60.2
10995,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-22 12:00,Ⅲ,9.3,8,10.3,296.8,82.7
11030,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-22 16:00,Ⅲ,9.2,8,10.2,297,92.7
11065,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-22 20:00,Ⅲ,8.9,8,10.1,297.1,88.1
11101,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-22 20:00,Ⅲ,8.9,8,10.1,297.1,88.1
11137,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-23 04:00,Ⅲ,8.8,8,10.1,301.2,73.7
11173,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-23 08:00,Ⅲ,8.6,8,10.3,300.4,75.6
11209,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-23 12:00,Ⅲ,8.7,8,10.6,299.1,66.5
11245,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-23 16:00,Ⅲ,8.9,8,11,292,51.4
11281,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-23 20:00,Ⅲ,8.6,8,10.3,293.3,41.5
11317,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-23 20:00,Ⅲ,8.6,8,10.3,293.3,41.5
11353,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-24 04:00,Ⅲ,8.3,8,10,292.1,51.6
11389,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-24 08:00,Ⅲ,8.3,8,9.8,291.3,62
11425,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-24 12:00,Ⅲ,9.4,8,10.4,302.6,65.6
11461,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-24 16:00,Ⅲ,10,8,11.2,295.7,55.8
11497,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-24 20:00,Ⅲ,9.3,8,11.2,296,45.1
11533,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-24 20:00,Ⅲ,9.3,8,11.2,296,45.1
11568,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-25 04:00,Ⅲ,8.5,8,10.5,299.5,37.5
11603,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-25 04:00,Ⅲ,8.5,8,10.5,299.5,37.5
11638,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-25 12:00,Ⅲ,8.8,8,11,310.4,36.7
11673,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-25 16:00,Ⅲ,8.9,8,11.3,311.6,41.4
11708,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-25 20:00,Ⅲ,8.6,8,10.4,316.6,50.6
11744,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-25 20:00,Ⅲ,8.6,8,10.4,316.6,50.6
11780,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-26 04:00,Ⅲ,8.6,8,10.3,318.6,40.1
11816,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-26 08:00,Ⅲ,8.6,8,10.1,319.4,42.2
11852,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-26 12:00,Ⅲ,8.9,8,10.4,321.6,44.6
11888,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-26 16:00,Ⅲ,8.9,8,10.8,321.5,43.2
11924,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-26 20:00,Ⅲ,8.8,8,10.5,322.3,41.5
11960,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-26 20:00,Ⅲ,8.8,8,10.5,322.3,41.5
11995,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-27 04:00,Ⅲ,8.6,8,10,323.5,34.7
12030,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-27 08:00,Ⅲ,8.6,8,9.8,324.3,36.1
12065,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-27 12:00,Ⅲ,9.2,8,10.1,322.4,43.3
12100,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-27 16:00,Ⅲ,9.6,8,11.4,313.4,28.6
12135,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-27 20:00,Ⅲ,9.2,8,10.6,312.5,25.9
12170,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-27 20:00,Ⅲ,9.2,8,10.6,312.5,25.9
12205,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-28 04:00,Ⅲ,8.6,8,9.6,317.6,35.1
12240,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-28 08:00,Ⅲ,8.5,8,9.6,315.8,32.3
12275,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-28 12:00,Ⅲ,10,8,10,315.5,29.6
12311,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-28 16:00,Ⅲ,10.2,8,10.5,314.6,21.8
12347,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-28 20:00,Ⅲ,8.9,8,10,313.1,28.1
12383,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-28 20:00,Ⅲ,8.9,8,10,313.1,28.1
12419,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-29 04:00,Ⅲ,18.2,8,8.8,0.6,0.1
12455,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-29 08:00,"",21.7,8,8.3,0.5,0.1
12491,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-29 12:00,"",23.3,7,8.2,0.3,0.2
12527,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-29 16:00,"",23.8,6,8.2,0.1,0.2
12563,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-29 20:00,"",23.4,6,8.3,0.05,0.2
12599,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-29 20:00,"",23.4,6,8.3,0.05,0.2
12635,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-30 04:00,"",23.1,6,8.4,0.04,0.2
12671,湖北省,富池闸 所在地市:黄石市所属河流:富水,,"",,,,,
12707,湖北省,富池闸 所在地市:黄石市所属河流:富水,,"",,,,,
12743,湖北省,富池闸 所在地市:黄石市所属河流:富水,,"",,,,,
12779,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-30 20:00,"",8.6,8,9.8,319,18
12815,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-30 20:00,"",8.6,8,9.8,319,18
12851,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-31 04:00,"",8.2,8,9.4,319,19.7
12887,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-31 08:00,"",8.2,8,9.3,322.8,23.1
12923,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-31 12:00,Ⅲ,9.7,8,9.6,326.3,36.5
12959,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-31 16:00,Ⅲ,9.7,8,9.4,327.4,40.3
12995,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-31 20:00,Ⅲ,8.8,8,9.3,323.8,58.7
13031,湖北省,富池闸 所在地市:黄石市所属河流:富水,12-31 20:00,Ⅲ,8.8,8,9.3,323.8,58.7
13067,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-01 04:00,Ⅲ,8.5,8,9.2,317.6,48.1
13103,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-01 08:00,Ⅲ,8.4,7,9,317.4,51.3
13139,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-01 12:00,Ⅲ,9.8,7,9.1,313.2,60.5
13175,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-01 16:00,Ⅲ,10.1,7,9,312.5,72.2
13211,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-01 20:00,Ⅲ,9,7,8.8,315.1,67.4
13247,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-01 20:00,Ⅲ,9,7,8.8,315.1,67.4
13283,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-02 04:00,Ⅲ,8.9,8,9.4,320.1,35.6
13319,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-02 08:00,Ⅲ,8.6,7,9.1,322.6,38.3
13355,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-02 12:00,Ⅲ,10.1,7,9.1,326.7,43.7
13391,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-02 16:00,Ⅲ,10.6,7,8.9,327.5,60
13427,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-02 20:00,Ⅲ,9.2,7,8.8,328.2,60.4
13463,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-02 20:00,Ⅲ,9.2,7,8.8,328.2,60.4
13499,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-03 04:00,Ⅲ,8.6,7,8.6,329.4,44.9
13535,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-03 08:00,Ⅲ,8.6,7,8.5,329.5,44.6
13571,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-03 12:00,Ⅲ,10,7,8.9,323.9,47.4
13607,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-03 16:00,Ⅲ,9.8,7,8.9,321.4,43.3
13643,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-03 20:00,Ⅲ,9,7,9.5,323,35.7
13679,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-03 20:00,Ⅲ,9,7,9.5,323,35.7
13715,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-04 04:00,Ⅲ,8.8,7,9.3,323.1,30.1
13751,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-04 08:00,Ⅲ,8.9,7,9.5,323.4,28.8
13787,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-04 12:00,Ⅲ,10.1,7,9.6,322.3,38.5
13823,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-04 16:00,Ⅲ,10.3,8,10,321.3,36.6
13859,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-04 20:00,Ⅲ,9.4,7,9.5,321.3,45.2
13895,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-04 20:00,Ⅱ,9.4,7,9.5,321.3,45.2
13931,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-05 04:00,Ⅲ,9.3,7,9.6,324.5,42.4
13967,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-05 08:00,Ⅲ,9.2,7,9.7,328,42.2
14003,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-05 12:00,Ⅲ,10.5,8,9.8,323.2,54.3
14039,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-05 16:00,Ⅲ,10,8,9.8,321,56
14075,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-05 20:00,Ⅲ,9.4,8,10.1,323.8,43.7
14111,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-05 20:00,Ⅲ,9.4,8,10.1,323.8,43.7
14147,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-06 04:00,Ⅲ,9.2,8,9.9,329.6,60.7
14183,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-06 08:00,Ⅲ,9.2,8,9.9,327.4,63.8
14219,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-06 12:00,Ⅱ,10.5,8,10.8,320.4,48.3
14255,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-06 16:00,Ⅲ,11.3,8,12,318.7,44.7
14291,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-06 20:00,Ⅲ,10.1,8,11.7,317.5,34.1
14327,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-06 20:00,Ⅲ,10.1,8,11.7,317.5,34.1
14363,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-07 04:00,Ⅲ,9.4,8,10.2,324.1,41.6
14399,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-07 08:00,Ⅲ,9.2,8,10.2,330.4,53.6
14435,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-07 12:00,Ⅲ,9.7,8,10.4,324.6,64.9
14471,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-07 16:00,Ⅲ,10,8,10.8,321,52.7
14507,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-07 20:00,Ⅲ,9.4,8,10.6,319.4,55.9
14543,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-07 20:00,Ⅲ,9.4,8,10.6,319.4,55.9
14579,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-08 04:00,Ⅲ,9.3,8,10.6,315.4,56
14615,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-08 08:00,Ⅲ,9.6,7,10.5,312,46.2
14651,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-08 12:00,Ⅲ,9.9,8,11.3,314.5,46.9
14687,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-08 16:00,Ⅲ,9.6,8,10.7,317.3,67
14723,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-08 20:00,Ⅲ,9.3,8,10.7,319.2,64.2
14759,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-08 20:00,Ⅲ,9.3,8,10.7,319.2,64.2
14795,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-09 04:00,Ⅲ,8.9,8,10.6,321.6,51.9
14831,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-09 08:00,Ⅲ,8.8,8,10.3,323.7,57.9
14867,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-09 12:00,Ⅲ,9.4,8,10.2,336,75.8
14903,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-09 16:00,Ⅲ,9.3,8,10.2,335.1,77
14939,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-09 20:00,Ⅲ,8.9,8,10.3,332.6,73
14975,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-09 20:00,Ⅲ,8.9,8,10.3,332.6,73
15011,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-10 04:00,Ⅲ,8.3,8,10.4,330.5,60.3
15047,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-10 08:00,Ⅲ,8.2,8,10.3,333.2,48.9
15083,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-10 12:00,Ⅲ,9.6,8,10.6,335.4,58.9
15119,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-10 16:00,Ⅲ,10.1,8,11.5,330.6,57.5
15155,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-10 20:00,Ⅲ,9.2,8,11.1,329.1,53.7
15191,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-10 20:00,Ⅲ,9.2,8,11.1,329.1,53.7
15227,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-11 04:00,Ⅲ,8.3,8,10.3,327.4,45.9
15263,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-11 08:00,Ⅲ,8.3,8,10.2,338.1,59.4
15299,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-11 12:00,Ⅲ,9.7,8,10.9,321.3,63.7
15335,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-11 16:00,Ⅲ,9.7,8,11,320.6,57.5
15371,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-11 20:00,Ⅲ,8.6,8,10.6,323.7,53.1
15407,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-11 20:00,Ⅲ,8.6,8,10.6,323.7,53.1
15443,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-12 04:00,Ⅲ,8.1,8,10.1,324.6,52
15479,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-12 08:00,Ⅲ,8.1,8,10.1,330.6,59.7
15515,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-12 12:00,Ⅲ,10.6,8,11.5,322.1,55.2
15551,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-12 16:00,Ⅲ,11.3,8,12.2,318.7,44.2
15587,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-12 20:00,Ⅲ,9.3,8,11.3,322.5,48
15623,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-12 20:00,Ⅲ,9.3,8,11.3,322.5,48
15659,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-13 04:00,Ⅲ,8.5,8,10.2,333.5,64.8
15695,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-13 08:00,Ⅲ,8.5,8,10.6,330.4,63.4
15731,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-13 12:00,Ⅲ,10.4,8,11.2,325.3,71
15767,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-13 16:00,Ⅲ,10.4,8,11.2,324.7,56.9
15803,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-13 20:00,Ⅲ,9.6,8,10.7,327.2,59.5
15839,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-13 20:00,Ⅲ,9.6,8,10.7,327.2,59.5
15875,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-14 04:00,Ⅲ,9.4,8,10.4,330.4,49.8
15911,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-14 08:00,Ⅲ,9.6,8,10.4,329.1,44.7
15947,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-14 12:00,Ⅲ,9.8,8,11,326.5,42
15983,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-14 16:00,Ⅲ,10,8,11.1,325.8,46.6
16019,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-14 20:00,Ⅲ,9.7,8,10.5,326,51.6
16055,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-14 20:00,Ⅲ,9.7,8,10.5,326,51.6
16091,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-15 04:00,Ⅲ,9.4,8,9.9,327,51.2
16127,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-15 08:00,Ⅲ,8.9,8,9.8,329.5,57.5
16163,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-15 12:00,Ⅲ,10.9,8,10.3,327.9,59
16199,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-15 16:00,Ⅱ,11.8,8,11.1,326.1,64.9
16235,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-15 20:00,Ⅱ,9.3,8,9.8,330.6,64.6
16271,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-15 20:00,Ⅱ,9.3,8,9.8,330.6,64.6
16307,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-16 04:00,Ⅱ,8.9,8,9.8,334.1,57.9
16343,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-16 08:00,Ⅱ,8.8,8,9.7,334.1,60.9
16379,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-16 12:00,Ⅱ,10.8,8,10.3,328.2,59.1
16415,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-16 16:00,Ⅱ,11.7,8,10.4,327,64.9
16451,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-16 20:00,Ⅱ,9.8,8,9.9,328.7,63
16487,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-16 20:00,Ⅱ,9.8,8,9.9,328.7,63
16523,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-17 04:00,Ⅱ,8.8,8,9.3,331.8,70.7
16559,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-17 08:00,Ⅱ,8.7,8,9.3,330.9,58.2
16595,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-17 12:00,Ⅱ,10.5,8,10.1,322.3,56.4
16631,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-17 16:00,Ⅱ,10.8,8,10.1,322.3,50.2
16667,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-17 20:00,Ⅱ,9.3,8,9.7,327.9,53.3
16703,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-17 20:00,Ⅱ,9.3,8,9.7,327.9,53.3
16739,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-18 04:00,Ⅱ,8.9,8,9.5,333.4,70
16775,湖北省,富池闸 所在地市:黄石市所属河流:富水,01-18 08:00,Ⅱ,8.8,8,9.6,331,69.7
